name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
southampton,2017-03-11,12,7.6,9.8,12,6.5,8.7,8.9,94.4,0.4,,8.33,,,,,16.1,130.8,1017.9,69.3,6.5,,,0,,2017-03-11T06:28:05,2017-03-11T18:03:57,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2017-03-12,12.5,7.5,9.6,12.5,6.8,9.1,7.8,89.06,3,,8.33,,,,,17.3,257.9,1015.5,76.2,16,,,0,,2017-03-12T06:25:53,2017-03-12T18:05:37,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2017-03-13,13.6,4.1,9,13.6,2,7.7,5.5,80.07,0,,0,,,0,37.1,17.9,294.2,1029.3,31.6,24.9,,,0,,2017-03-13T06:23:40,2017-03-13T18:07:18,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2017-03-14,13.2,7.2,10.3,13.2,4.8,9.5,8.3,87.74,0,,0,,,,,24.7,278.6,1033.2,67.4,18.1,,,0,,2017-03-14T06:21:27,2017-03-14T18:08:58,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2017-03-15,12.3,6.6,9.3,12.3,5.8,8.6,8.1,92.71,0.2,,4.17,,,,,11.1,214.6,1032.9,38.6,8.2,,,0,,2017-03-15T06:19:13,2017-03-15T18:10:38,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2017-03-16,9.8,6.2,7.9,7.8,4.5,6.1,7,94.3,0.8,,12.5,,,0,,16.5,226.9,1023.7,60.3,8.7,,,0,,2017-03-16T06:17:00,2017-03-16T18:12:18,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2017-03-17,9.9,3.5,7.8,6.6,0.8,4.7,4.5,80.32,0.2,,4.17,,,,57.6,37.2,268.6,1019,58.1,23.3,,,0,,2017-03-17T06:14:46,2017-03-17T18:13:58,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2017-03-18,13.1,9.8,11.4,13.1,6.1,11.2,9.8,89.96,0.53,,8.33,,,,60.8,35.3,264.4,1012.5,81.8,22,,,0,,2017-03-18T06:12:32,2017-03-18T18:15:37,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2017-03-19,12.6,10.3,11.1,12.6,10.3,11.1,9.1,87.86,0.2,,4.17,,,,57.6,36.2,247.3,1011.1,77,19.1,,,0,,2017-03-19T06:10:17,2017-03-19T18:17:16,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2017-03-20,11.5,6.9,9.9,11.5,3.5,9,8.4,90.83,4.12,,16.67,,,,61.5,39.4,241.8,1005.8,66.9,19.8,,,0,,2017-03-20T06:08:03,2017-03-20T18:18:56,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2017-03-21,9.8,3.3,6.8,6.4,-0.4,3.3,2.2,73.39,1.31,,12.5,,,0,63,29,238,1009.7,29.5,25.9,,,0,,2017-03-21T06:05:49,2017-03-21T18:20:35,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2017-03-22,9.3,2.9,6.9,7.1,0.9,3.9,3.6,80.42,5.45,,12.5,,,0,68.4,35.5,173.7,1005.2,51.4,23.2,,,0,,2017-03-22T06:03:34,2017-03-22T18:22:14,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2017-03-23,10.9,2.7,7.2,10.9,0.3,4.4,4,80.94,1.59,,8.33,,,0,63.9,37.5,42.7,1013.3,66.5,13.7,,,0,,2017-03-23T06:01:20,2017-03-23T18:23:52,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2017-03-24,12.1,6.9,8.7,12.1,2.7,6,5.2,79.1,2.78,,12.5,,,0,51.6,32.3,51.5,1026.3,53,9.9,,,0,,2017-03-24T05:59:05,2017-03-24T18:25:31,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2017-03-25,15.1,4,9.3,15.1,0.2,7.1,-0.2,56.21,0,,0,,,,55.4,35,46.5,1027.3,0.5,24.3,,,0,,2017-03-25T05:56:51,2017-03-25T18:27:09,0.96,Clear,Clear conditions throughout the day.,wind,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2017-03-26,15.5,5.3,10.1,15.5,0.9,8.1,2,58.11,0,,0,,,,64.8,29,71,1022.2,16.5,28.1,,,0,,2017-03-26T06:54:36,2017-03-26T19:28:48,0.99,Clear,Clear conditions throughout the day.,clear-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2017-03-27,15.6,5.5,9.8,15.6,2.5,8.2,5.6,76.3,0,,0,,,,55.4,19.6,65.4,1020.9,22.1,8.9,,,0,,2017-03-27T06:52:22,2017-03-27T19:30:26,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2017-03-28,13.6,5.1,9.7,13.6,3.6,9.1,7.4,86.36,0,,0,,,,,21.8,161.8,1020,47.6,9.6,,,0,,2017-03-28T06:50:08,2017-03-28T19:32:05,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2017-03-29,13,10.5,11.4,13,10.5,11.4,10.1,91.38,1.57,,16.67,,,0,51.8,28.4,212.3,1021.9,76.9,14.2,,,0,,2017-03-29T06:47:54,2017-03-29T19:33:43,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2017-03-30,16.8,10.6,13.5,16.8,10.6,13.5,8.9,74.67,0.2,,4.17,,,0,,19.5,165.3,1018.5,66.5,23.8,,,0,,2017-03-30T06:45:40,2017-03-30T19:35:21,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2017-03-31,13.4,9.6,11.5,13.4,7.7,11.2,8.5,82.16,1.38,,8.33,,,0,51.8,28.8,192.1,1010.2,59,18.5,,,0,,2017-03-31T06:43:26,2017-03-31T19:36:59,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2017-04-01,13.3,7.6,10.3,13.3,5.8,9.2,7.8,84.52,8.01,,8.33,,,,55.4,26.7,219.6,1009.6,47.1,21.5,,,0,,2017-04-01T06:41:13,2017-04-01T19:38:37,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2017-04-02,14.3,5.5,9.9,14.3,3.4,9,5.5,75.83,0.4,,8.33,,,,,17.5,273.9,1021.5,25.4,21.6,,,0,,2017-04-02T06:39:00,2017-04-02T19:40:15,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2017-04-03,12,3.2,8,12,3.2,7.4,5.8,86.6,0.2,,4.17,,,,,17.7,141.5,1025.6,41.6,14.1,,,0,,2017-04-03T06:36:47,2017-04-03T19:41:53,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2017-04-04,13.6,9.2,11.2,13.6,7.2,10.6,8.5,84.63,1.98,,8.33,,,0,,15.9,261.7,1025.9,70.9,17.8,,,0,,2017-04-04T06:34:34,2017-04-04T19:43:31,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2017-04-05,13.9,3.9,9.3,13.9,1.6,8.1,3.6,68.87,0,,0,,,0,27.7,19.6,285.2,1031.3,21.4,28.3,,,0,,2017-04-05T06:32:22,2017-04-05T19:45:09,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2017-04-06,14.3,3.7,9.1,14.3,1.1,8.1,5,76.2,0,,0,,,,,10.9,259.9,1030.9,9.2,17.1,,,0,,2017-04-06T06:30:11,2017-04-06T19:46:47,0.39,Clear,Clear conditions throughout the day.,clear-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2017-04-07,15.2,3.8,9.8,15.2,2.6,9.5,5.5,76.26,0,,0,,,,,12.3,231.3,1027.3,2.7,11.8,,,0,,2017-04-07T06:27:59,2017-04-07T19:48:25,0.43,Clear,Clear conditions throughout the day.,clear-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2017-04-08,17,2.7,10.3,17,1.5,10.2,5.4,73.9,0,,0,,,,,17.7,104,1023.6,1.8,11.8,,,0,,2017-04-08T06:25:48,2017-04-08T19:50:03,0.46,Clear,Clear conditions throughout the day.,clear-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2017-04-09,18.8,7.1,12.5,18.8,5.8,11.8,7.8,74.36,0,,0,,,,,20.3,161.8,1020.6,9.7,10.9,,,0,,2017-04-09T06:23:38,2017-04-09T19:51:40,0.48,Clear,Clear conditions throughout the day.,clear-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2017-04-10,13.6,6.8,10.3,13.6,5.4,9.4,4.3,68.84,0,,0,,,,13,16.8,311.6,1025.7,41.7,23.9,,,0,,2017-04-10T06:21:28,2017-04-10T19:53:18,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2017-04-11,13.8,4.3,9.3,13.8,2.5,8.4,3.7,69.12,0,,0,,,,18.4,22.2,294.3,1028.1,34.6,26.8,,,0,,2017-04-11T06:19:19,2017-04-11T19:54:56,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2017-04-12,14.1,6,9.8,14.1,3.2,8.4,5.5,75.22,0,,0,,,,49.6,30,275.8,1020.7,39.2,24.5,,,0,,2017-04-12T06:17:10,2017-04-12T19:56:34,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2017-04-13,12.7,6.5,9.7,12.7,5.3,8.9,4.8,73.27,0,,0,,,,,16.5,298.2,1018.9,69.3,22.6,,,0,,2017-04-13T06:15:02,2017-04-13T19:58:12,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2017-04-14,13.4,4.2,9.4,13.4,2.9,8.8,5.3,76.2,0,,0,,,,,21.4,270.5,1017.9,68.1,25.7,,,0,,2017-04-14T06:12:55,2017-04-14T19:59:49,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2017-04-15,12.6,7.1,10.2,12.6,4.6,9,5.2,72.82,0,,0,,,,,23.4,285.4,1019.2,57.5,27.4,,,0,,2017-04-15T06:10:48,2017-04-15T20:01:27,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2017-04-16,13.8,5.9,9.7,13.8,3.6,8.7,5.5,75.97,0,,0,,,,46.4,25.2,280.7,1023.1,57.2,26.4,,,0,,2017-04-16T06:08:42,2017-04-16T20:03:05,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2017-04-17,12.5,8.4,10.4,12.5,6.7,9.6,6.1,75.52,0,,0,,,,,16.8,197.7,1022.7,74,26.2,,,0,,2017-04-17T06:06:37,2017-04-17T20:04:43,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2017-04-18,12.4,3.1,8,12.4,1.6,6.6,0.4,62.1,0.4,,4.17,,,,48.2,23,136.1,1030.4,28.6,25.8,,,0,,2017-04-18T06:04:33,2017-04-18T20:06:20,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2017-04-19,12.1,3.8,8.1,12.1,2.2,6.9,1.2,63.33,0,,0,,,,18.4,14.2,116.2,1036.2,41,26.8,,,0,,2017-04-19T06:02:29,2017-04-19T20:07:58,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2017-04-20,13,3.8,8.7,13,2.8,8.2,4.7,76.65,0.2,,4.17,,,,,15,209.5,1036.3,63.4,16.6,,,0,,2017-04-20T06:00:27,2017-04-20T20:09:35,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2017-04-21,14.3,9.1,11.6,14.3,8.5,11.5,8,79.39,0.2,,4.17,,,0,,13,287.3,1032.3,81.6,13.7,,,0,,2017-04-21T05:58:25,2017-04-21T20:11:13,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2017-04-22,15.4,8.3,11.9,15.4,7.6,11.9,4.9,63.3,0,,0,,,,,16.8,202.8,1028.7,47.8,27,,,0,,2017-04-22T05:56:24,2017-04-22T20:12:50,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2017-04-23,13.9,4,9.5,13.9,3,9,4.6,73.13,0,,0,,,,,13.8,249.3,1026.2,32.4,19.1,,,0,,2017-04-23T05:54:25,2017-04-23T20:14:27,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2017-04-24,13.7,6,9.9,13.7,4.2,8.9,5.5,75.14,0,,0,,,,47,26.5,292.7,1017.2,60.9,22.3,,,0,,2017-04-24T05:52:26,2017-04-24T20:16:05,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2017-04-25,10.3,0.5,5.4,10.3,-3,2.4,-3,56.92,0.4,,8.33,,,,53.6,21.2,315.1,1014.7,28.8,32,,,0,,2017-04-25T05:50:28,2017-04-25T20:17:42,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2017-04-26,10.1,1,5,10.1,-2.6,2.2,0.1,72.64,1.45,,8.33,,,0,61.2,25.1,195.3,1018.5,41.4,26,,,0,,2017-04-26T05:48:32,2017-04-26T20:19:18,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2017-04-27,10.9,-0.2,6.2,10.9,-2.9,4.6,1,71.84,1.7,,12.5,,,0,,22,303,1020,46.2,23,,,0,,2017-04-27T05:46:36,2017-04-27T20:20:55,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2017-04-28,13,5.3,9.3,13,3.2,8.2,4.6,73.26,0.54,,4.17,,,0,,16.7,289.9,1017.4,58.2,28.4,,,0,,2017-04-28T05:44:42,2017-04-28T20:22:32,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2017-04-29,13.5,3.9,9.2,13.5,3.9,8.9,4.4,73.09,0,,0,,,,50,25.6,128.1,1014.1,61.8,24.5,,,0,,2017-04-29T05:42:49,2017-04-29T20:24:08,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2017-04-30,13.2,9.6,11.3,13.2,6.8,10.9,6.5,73.53,2.12,,4.17,,,,52.8,31.9,113.3,1000.6,66,18.1,,,0,,2017-04-30T05:40:57,2017-04-30T20:25:44,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2017-05-01,12.4,7.5,10.1,12.4,5.7,9.2,6.8,81.07,3.83,,12.5,,,,,20,104.3,1003,63.7,24.9,,,0,,2017-05-01T05:39:07,2017-05-01T20:27:19,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2017-05-02,15.7,7,11.5,15.7,4.2,10.5,6.9,74.87,1.2,,8.33,,,,,18.2,130.5,1018.1,53.9,25.3,,,0,,2017-05-02T05:37:18,2017-05-02T20:28:55,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2017-05-03,11.8,6.3,9.5,11.8,3.5,8.2,5.7,77.47,0,,0,,,,38.9,23.9,27.4,1021.9,60.9,14.6,,,0,,2017-05-03T05:35:30,2017-05-03T20:30:30,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2017-05-04,14.8,9,11.5,14.8,6.5,10.5,7,74.82,0.2,,4.17,,,,46.4,25.8,42.8,1021.5,71,13.2,,,0,,2017-05-04T05:33:44,2017-05-04T20:32:04,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2017-05-05,15,8,11.2,15,5,9.8,5.1,68.04,0,,0,,,,56.9,36.5,67,1019.5,55.5,23.8,,,0,,2017-05-05T05:31:59,2017-05-05T20:33:39,0.37,Partially cloudy,Partly cloudy throughout the day.,wind,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2017-05-06,16.8,8.1,12,16.8,5,10.9,7.1,72.79,0,,0,,,,51.8,31.1,86.3,1012.2,51,13,,,0,,2017-05-06T05:30:16,2017-05-06T20:35:12,0.41,Partially cloudy,Partly cloudy throughout the day.,wind,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2017-05-07,16.5,7.8,11.6,16.5,6,10.9,6.4,72.31,0,,0,,,,33.5,16.4,318.1,1020.7,46.7,16.8,,,0,,2017-05-07T05:28:34,2017-05-07T20:36:46,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2017-05-08,13.5,5.5,10,13.5,2.3,8.6,4.5,69.69,0,,0,,,,46.4,22.7,45.8,1026.2,49.3,17.7,,,0,,2017-05-08T05:26:54,2017-05-08T20:38:19,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2017-05-09,12.4,4.8,9.1,12.4,2.4,7.7,3.6,69.63,0,,0,,,,,18.5,55.2,1022.4,35.6,19.5,,,0,,2017-05-09T05:25:16,2017-05-09T20:39:51,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2017-05-10,16.8,3,10.5,16.8,0.8,9.6,4.1,67.78,0,,0,,,,46.4,18.4,79.5,1008,17.5,17.9,,,0,,2017-05-10T05:23:39,2017-05-10T20:41:22,0.5,Clear,Clear conditions throughout the day.,clear-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2017-05-11,18.9,7.4,13.3,18.9,4.8,12.5,9,76.16,1,,4.17,,,,48.2,22.3,94.3,995.6,50.3,14.9,,,0,,2017-05-11T05:22:05,2017-05-11T20:42:53,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2017-05-12,15.4,11.6,13.1,15.4,11.6,13.1,11.5,90.19,7.87,,12.5,,,1,,23.9,183.1,996.7,70.8,15.8,,,0,,2017-05-12T05:20:32,2017-05-12T20:44:23,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2017-05-13,15.8,11.3,13.2,15.8,11.3,13.2,9.3,78.49,1.1,,4.17,,,,,24.5,205.6,1007.6,63.5,18.4,,,0,,2017-05-13T05:19:00,2017-05-13T20:45:53,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2017-05-14,16.1,10.1,13.4,16.1,10.1,13.4,9.2,76.96,3.44,,4.17,,,,50,25.6,229.4,1018.3,34.8,23.5,,,0,,2017-05-14T05:17:31,2017-05-14T20:47:22,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2017-05-15,15.4,9.7,13,15.4,8.8,13,11.7,91.48,2.66,,8.33,,,0,55.4,24.7,178.5,1024.1,77.1,14.4,,,0,,2017-05-15T05:16:04,2017-05-15T20:48:49,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2017-05-16,17.8,14.2,15.6,17.8,14.2,15.6,14,90.85,0.9,,8.33,,,0,,23.2,205.6,1023.8,75,16,,,0,,2017-05-16T05:14:39,2017-05-16T20:50:16,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2017-05-17,15.5,11.3,14,15.5,11.3,14,13.6,97.41,26.75,,16.67,,,0,,12.4,224.5,1017.1,79.8,10,,,0,,2017-05-17T05:13:15,2017-05-17T20:51:42,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2017-05-18,14.7,8.8,11.6,14.7,7.6,11.3,8.9,84.25,2.56,,8.33,,,0,,12,234.8,1012.9,71.1,17.2,,,0,,2017-05-18T05:11:54,2017-05-18T20:53:07,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2017-05-19,15.4,7.8,11.5,15.4,5.9,10.8,7.5,77.6,2.05,,12.5,,,,,24,270.8,1012.4,51.9,24.6,,,0,,2017-05-19T05:10:35,2017-05-19T20:54:30,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2017-05-20,14.8,5.8,11,14.8,5,10.7,7.9,82.13,1.09,,4.17,,,,50,29.5,229.5,1018,39.9,26.4,,,0,,2017-05-20T05:09:19,2017-05-20T20:55:53,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2017-05-21,17.1,8.6,13.1,17.1,7.4,12.6,8.8,76.85,0.2,,4.17,,,,,23.1,148.5,1022.9,30.9,24,,,0,,2017-05-21T05:08:04,2017-05-21T20:57:14,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2017-05-22,20.6,11,15.7,20.6,11,15.7,10.3,71.47,0,,0,,,,44.6,21,150,1016.3,46.9,29.7,,,0,,2017-05-22T05:06:52,2017-05-22T20:58:34,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
