name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
weymouth uK,21-05-17,14.9,10.6,12.7,14.9,10.6,12.7,10.5,86.73,0.4,,8.33,,,,,28.3,151.3,1022.5,38,23.4,,,0,,2017-05-21T05:13:33,2017-05-21T21:00:09,0.88,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,22-05-17,16.8,12.4,14.2,16.8,12.4,14.2,11.8,85.74,0,,0,,,,,28.5,167.5,1016,51.4,22.3,,,0,,2017-05-22T05:12:22,2017-05-22T21:01:28,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,23-05-17,15.3,11.9,13.8,15.3,11.9,13.8,12.7,92.76,0,,0,,,,,28.1,273.5,1022.2,78.9,12.8,,,0,,2017-05-23T05:11:13,2017-05-23T21:02:46,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,24-05-17,17.1,13.4,15.2,17.1,13.4,15.2,13,87.2,0,,0,,,,,15.9,228.8,1026.2,46.4,29,,,0,,2017-05-24T05:10:07,2017-05-24T21:04:02,0.99,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,25-05-17,17.7,13.2,15.8,17.7,13.2,15.8,12.8,82.46,0,,0,,,,,31.5,88.2,1022.6,1,25,,,0,,2017-05-25T05:09:03,2017-05-25T21:05:17,1,Clear,Clear conditions throughout the day.,wind,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,26-05-17,18.6,14.2,16.3,18.6,14.2,16.3,12.7,79.15,0,,0,,,,55.4,39.1,93.3,1015.5,0.3,19.7,,,0,,2017-05-26T05:08:01,2017-05-26T21:06:30,0,Clear,Clear conditions throughout the day.,wind,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,27-05-17,16.3,12.6,14.6,16.3,12.6,14.6,13.2,91.12,10.6,,4.17,,,,50,38.4,200.7,1013.8,63.1,12.9,,,0,,2017-05-27T05:07:02,2017-05-27T21:07:42,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,28-05-17,17,11.4,14,17,11.4,14,12.7,92.27,1.86,,4.17,,,,,26.7,93.7,1017.1,65.5,19,,,0,,2017-05-28T05:06:06,2017-05-28T21:08:52,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,29-05-17,15.9,13.3,14.4,15.9,13.3,14.4,13.9,97.29,13.97,,16.67,,,,,31.5,156.3,1012.5,68.3,7.2,,,0,,2017-05-29T05:05:12,2017-05-29T21:10:00,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,30-05-17,15.9,13,14.2,15.9,13,14.2,13,93.14,0.6,,4.17,,,0,,30.7,248.2,1016.8,77.4,12.3,,,0,,2017-05-30T05:04:20,2017-05-30T21:11:07,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,31-05-17,16.5,12.4,14.5,16.5,12.4,14.5,13.1,91.65,1.35,,4.17,,,0,,21.5,205.5,1022.7,51.8,18.4,,,0,,2017-05-31T05:03:32,2017-05-31T21:12:12,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,01-06-17,17.3,11.7,14.6,17.3,11.7,14.6,12.9,89.83,0,,0,,,,,21.4,111.3,1020.9,16.1,18.6,,,0,,2017-06-01T05:02:46,2017-06-01T21:13:14,0.25,Clear,Clear conditions throughout the day.,clear-day,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,02-06-17,18.1,13.2,15,18.1,13.2,15,13.3,89.77,0.61,,8.33,,,,,19.3,254.5,1016.8,79.6,16,,,0,,2017-06-02T05:02:02,2017-06-02T21:14:15,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,03-06-17,16.3,11.7,13.8,16.3,11.7,13.8,10.5,80.81,2.22,,12.5,,,,,31.1,271.3,1016.5,42.1,26.9,,,0,,2017-06-03T05:01:22,2017-06-03T21:15:14,0.35,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,04-06-17,15.2,11.4,13.6,15.2,11.4,13.6,10.8,83.02,8.55,,16.67,,,,,27.4,233.7,1017.1,54.6,20,,,0,,2017-06-04T05:00:44,2017-06-04T21:16:11,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,05-06-17,14.1,12.2,13.1,14.1,12.2,13.1,12,93.12,10.26,,16.67,,,0,76.7,56,192.7,1006.6,65,10.9,,,0,,2017-06-05T05:00:09,2017-06-05T21:17:05,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,06-06-17,14.7,11.4,12.8,14.7,11.4,12.8,9.1,78.65,7.76,,16.67,,,0.5,63.6,67.4,265.3,999.8,55.5,13.8,,,0,,2017-06-06T04:59:37,2017-06-06T21:17:57,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,07-06-17,14.9,12,13.2,14.9,12,13.2,10.4,83.08,0.62,,12.5,,,0,50,50.6,247,1013.6,56.1,14,,,0,,2017-06-07T04:59:07,2017-06-07T21:18:47,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,08-06-17,15.2,13.1,13.8,15.2,13.1,13.8,12.8,93.93,1.67,,8.33,,,0,50,40.3,208.2,1010.4,83.6,10.4,,,0,,2017-06-08T04:58:41,2017-06-08T21:19:35,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,09-06-17,15.7,12.4,14,15.7,12.4,14,12.5,91,1.5,,12.5,,,0,48.2,36.3,235.1,1012.2,58.3,10.1,,,0,,2017-06-09T04:58:17,2017-06-09T21:20:20,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,10-06-17,16.8,13.1,15.2,16.8,13.1,15.2,13.5,90.03,0.27,,4.17,,,,51.8,31.2,191.2,1016.5,60.1,13.2,,,0,,2017-06-10T04:57:57,2017-06-10T21:21:02,0.51,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,11-06-17,16.4,13,14.7,16.4,13,14.7,13.4,92.08,0.88,,8.33,,,,51.8,42,232.6,1015.7,37.9,8.4,,,0,,2017-06-11T04:57:39,2017-06-11T21:21:43,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,12-06-17,15.9,12.5,14.1,15.9,12.5,14.1,11.4,83.75,0,,0,,,,40.7,39.3,258.8,1019.3,43.2,14.2,,,0,,2017-06-12T04:57:24,2017-06-12T21:22:20,0.54,Partially cloudy,Partly cloudy throughout the day.,wind,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,13-06-17,16.8,11.1,14.3,16.8,11.1,14.3,11.2,82.2,0,,0,,,,,13.4,255.1,1020.4,3.5,16.8,,,0,,2017-06-13T04:57:13,2017-06-13T21:22:55,0.57,Clear,Clear conditions throughout the day.,clear-day,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,14-06-17,19.1,12.5,15.9,19.1,12.5,15.9,12.8,82.19,0,,0,,,,,24.2,116.8,1016.6,2.2,21.8,,,0,,2017-06-14T04:57:04,2017-06-14T21:23:27,0.61,Clear,Clear conditions throughout the day.,clear-day,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,15-06-17,17.4,13.5,15.4,17.4,13.5,15.4,13,86.38,0,,0,,,14,42.5,33.9,260.7,1016.6,28.5,12.9,,,0,,2017-06-15T04:56:58,2017-06-15T21:23:57,0.65,Partially cloudy,Partly cloudy throughout the day.,wind,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,16-06-17,17.8,13.3,15.5,17.8,13.3,15.5,12.5,82.63,0,,0,,,,,34.8,266.5,1025.5,21.9,15.3,,,0,,2017-06-16T04:56:55,2017-06-16T21:24:24,0.7,Partially cloudy,Partly cloudy throughout the day.,wind,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,17-06-17,20.5,13.7,17.2,20.5,13.7,17.2,13.1,77.53,0,,0,,,,,18.6,305.4,1027.7,0.3,26.9,,,0,,2017-06-17T04:56:55,2017-06-17T21:24:48,0.76,Clear,Clear conditions throughout the day.,clear-day,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,18-06-17,22.7,16.4,19.8,22.7,16.4,19.8,13.4,66.81,0,,0,,,,,16.7,93.4,1023.7,1.8,40.5,,,0,,2017-06-18T04:56:58,2017-06-18T21:25:09,0.81,Clear,Clear conditions throughout the day.,clear-day,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,19-06-17,23,18.4,21.1,23,18.4,21.1,16,73.05,0,,0,,,,,19.9,93.6,1019,1.8,23.5,,,0,,2017-06-19T04:57:03,2017-06-19T21:25:27,0.86,Clear,Clear conditions throughout the day.,clear-day,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,20-06-17,25.5,17.5,20.8,25.5,17.5,20.8,15.9,73.79,0,,0,,,,,26.4,83.6,1016.8,8.1,17.2,,,0,,2017-06-20T04:57:12,2017-06-20T21:25:43,0.91,Clear,Clear conditions throughout the day.,clear-day,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,21-06-17,21.6,16.1,19.5,21.6,16.1,19.5,16.4,82.34,0,,0,,,,,31.2,131,1013.9,4.5,12.4,,,0,,2017-06-21T04:57:24,2017-06-21T21:25:55,0.95,Clear,Clear conditions throughout the day.,wind,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,22-06-17,18.9,15.8,17,18.9,15.8,17,14.8,87.27,0,,0,,,,,31.5,256,1014,72,17,,,0,,2017-06-22T04:57:38,2017-06-22T21:26:05,0.99,Partially cloudy,Partly cloudy throughout the day.,wind,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,23-06-17,18.9,14.4,16.2,18.9,14.4,16.2,13,81.45,0,,0,,,,51.8,38.3,254.6,1018.1,62.2,23.3,,,0,,2017-06-23T04:57:55,2017-06-23T21:26:12,1,Partially cloudy,Partly cloudy throughout the day.,wind,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,24-06-17,17,15.6,16.1,17,15.6,16.1,15.2,94.47,1.55,,12.5,,,,42.5,33.6,239.9,1015.6,77.9,11.8,,,0,,2017-06-24T04:58:15,2017-06-24T21:26:15,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,25-06-17,18.5,14.4,16.1,18.5,14.4,16.1,13.8,86.52,1,,4.17,,,,48.2,36.6,257.1,1014.3,67.5,22.5,,,0,,2017-06-25T04:58:38,2017-06-25T21:26:16,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,26-06-17,18.7,13.3,15.9,18.7,13.3,15.9,13.1,83.56,0,,0,,,,,22.6,175.8,1013.9,37.7,25.8,,,0,,2017-06-26T04:59:04,2017-06-26T21:26:14,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,27-06-17,16.7,14.3,15.3,16.7,14.3,15.3,13.6,89.42,4.73,,8.33,,,,,28.1,173.3,1006.5,87.4,16.2,,,0,,2017-06-27T04:59:32,2017-06-27T21:26:08,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,28-06-17,16.6,13.5,15.2,16.6,13.5,15.2,14.9,98,21.41,,16.67,,,2.25,,25.7,171.4,997.8,89.4,4.7,,,0,,2017-06-28T05:00:03,2017-06-28T21:26:00,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,29-06-17,14.4,12,13.2,14.4,12,13.2,12.3,94.38,13.51,,16.67,,,0,,16.6,132,997,87.9,13.8,,,0,,2017-06-29T05:00:36,2017-06-29T21:25:49,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,30-06-17,17.2,11.8,15,17.2,11.8,15,12.9,87.39,7.71,,12.5,,,,,30.9,307.3,1005.2,82.9,27.7,,,0,,2017-06-30T05:01:12,2017-06-30T21:25:35,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,01-07-17,18.3,14.2,16.2,18.3,14.2,16.2,13.1,82.33,0.2,,4.17,,,,,38.8,283.8,1017.4,56.9,25.9,,,0,,2017-07-01T05:01:51,2017-07-01T21:25:18,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,02-07-17,18.7,15.1,16.5,18.7,15.1,16.5,13.6,83.22,0.2,,4.17,,,,31.7,28.5,266.5,1022.1,33.9,20.6,,,0,,2017-07-02T05:02:32,2017-07-02T21:24:57,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,03-07-17,18.2,14.1,16.2,18.2,14.1,16.2,14.4,89.5,1.4,,8.33,,,,,32.5,254.2,1022.2,60.8,17.2,,,0,,2017-07-03T05:03:15,2017-07-03T21:24:34,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,04-07-17,17.6,14.9,16.2,17.6,14.9,16.2,14.7,91.12,0,,0,,,0,,15,252.2,1020.9,76.5,22.3,,,0,,2017-07-04T05:04:01,2017-07-04T21:24:08,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,05-07-17,21.6,14.5,18.1,21.6,14.5,18.1,13.5,74.74,0,,0,,,,,22.4,124.1,1018.3,21.3,39.6,,,0,,2017-07-05T05:04:49,2017-07-05T21:23:39,0.44,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,06-07-17,22.7,17.2,19.5,22.7,17.2,19.5,15.7,78.6,0,,0,,,,,28.1,160.3,1014.6,16.9,24.2,,,0,,2017-07-06T05:05:40,2017-07-06T21:23:07,0.47,Clear,Clear conditions throughout the day.,clear-day,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,07-07-17,19.7,15.3,17.6,19.7,15.3,17.6,14.2,80.91,0,,0,,,,,23.3,277.8,1017.8,34,34,,,0,,2017-07-07T05:06:32,2017-07-07T21:22:33,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,08-07-17,20.2,16.1,18,20.2,16.1,18,15.1,83.66,0,,0,,,,,20.4,285,1019.2,62.7,31.3,,,0,,2017-07-08T05:07:27,2017-07-08T21:21:55,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,09-07-17,20.7,16.8,18.3,20.7,16.8,18.3,15,81.18,0,,0,,,,,13,243.1,1013.6,31.4,32.2,,,0,,2017-07-09T05:08:23,2017-07-09T21:21:15,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,10-07-17,19.4,14.8,17,19.4,14.8,17,14.1,83.03,0.2,,4.17,,,,,27,273.4,1010.7,53.8,31,,,0,,2017-07-10T05:09:22,2017-07-10T21:20:32,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,11-07-17,16.5,14.6,15.6,16.5,14.6,15.6,14.7,94.2,10.13,,8.33,,,,,33,215.7,1009.3,84.4,16,,,0,,2017-07-11T05:10:22,2017-07-11T21:19:46,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,12-07-17,19.6,14.6,16.5,19.6,14.6,16.5,13.8,84.67,8.67,,8.33,,,1.25,,33.4,141.3,1014.8,70.7,27.8,,,0,,2017-07-12T05:11:25,2017-07-12T21:18:57,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,13-07-17,19.2,14.4,16.6,19.2,14.4,16.6,13.3,81.19,2,,4.17,,,0,,21.6,156.7,1021.9,58.5,25.1,,,0,,2017-07-13T05:12:29,2017-07-13T21:18:06,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,14-07-17,18.8,15.2,16.6,18.8,15.2,16.6,12.4,76.74,0,,0,,,,,33,279.4,1021.5,35.9,31.9,,,0,,2017-07-14T05:13:35,2017-07-14T21:17:12,0.63,Partially cloudy,Partly cloudy throughout the day.,wind,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,15-07-17,18.7,14.6,16.3,18.7,14.6,16.3,13.9,86.05,0.4,,8.33,,,,,35.8,252.8,1023.4,78.5,19.9,,,0,,2017-07-15T05:14:43,2017-07-15T21:16:15,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,16-07-17,20,16.3,17.8,20,16.3,17.8,16.7,93.19,0.2,,4.17,,,,,30.5,261.5,1024.2,80,16.7,,,0,,2017-07-16T05:15:52,2017-07-16T21:15:16,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,17-07-17,21.5,15.7,18.7,21.5,15.7,18.6,12.9,70.37,0.2,,4.17,,,,,28.3,130.1,1022.8,69.4,36.1,,,0,,2017-07-17T05:17:02,2017-07-17T21:14:14,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,18-07-17,22.2,17,19.4,22.2,17,19.5,15.7,79.18,1,,4.17,,,,57.6,35.5,87.1,1014,71.3,24.1,,,0,,2017-07-18T05:18:14,2017-07-18T21:13:10,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,19-07-17,19,16.5,17.7,19,16.5,17.7,16.7,94.19,11.61,,8.33,,,1,,41.2,173.3,1005.4,77.3,8.2,,,0,,2017-07-19T05:19:28,2017-07-19T21:12:04,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,20-07-17,17.7,14,16.1,17.7,14,16.1,12.3,78.92,5.6,,12.5,,,1,35.3,40.5,247.7,1009.1,55.1,20.1,,,0,,2017-07-20T05:20:43,2017-07-20T21:10:55,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,21-07-17,17.8,14.1,15.7,17.8,14.1,15.7,13.6,87.52,12.05,,12.5,,,0,57.8,42.7,186.6,1006.5,77.7,14.1,,,0,,2017-07-21T05:21:59,2017-07-21T21:09:43,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,22-07-17,16.2,13.2,14.6,16.2,13.2,14.6,11.9,84.25,11.76,,12.5,,,,,31,216.1,1007,66.3,21.4,,,0,,2017-07-22T05:23:16,2017-07-22T21:08:30,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,23-07-17,17.3,13.5,15.5,17.3,13.5,15.5,13.3,87.15,9.35,,16.67,,,,,30.9,268.2,1012.6,47.9,22.1,,,0,,2017-07-23T05:24:35,2017-07-23T21:07:14,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,24-07-17,21.6,15,17.9,21.6,15,17.9,14,78.15,0.4,,8.33,,,0,46.4,28,300.7,1015.5,54.6,33.5,,,0,,2017-07-24T05:25:54,2017-07-24T21:05:56,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,25-07-17,20.2,14.6,17.3,20.2,14.6,17.3,14.9,86.08,0,,0,,,,,26.7,280.3,1016.6,24.4,23,,,0,,2017-07-25T05:27:15,2017-07-25T21:04:35,0.03,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,26-07-17,17.8,15.8,16.6,17.8,15.8,16.6,15.6,94.06,6.1,,8.33,,,,,39.6,227.5,1008.7,83.2,9.7,,,0,,2017-07-26T05:28:36,2017-07-26T21:03:13,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,27-07-17,18.1,15.3,16.4,18.1,15.3,16.4,13.2,81.63,4.94,,12.5,,,0,51,43,245.7,1008.1,71.7,15.5,,,0,,2017-07-27T05:29:59,2017-07-27T21:01:49,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,28-07-17,16.7,15.3,16.1,16.7,15.3,16.1,14.6,90.83,2,,16.67,,,0,61.2,46.9,227.5,1009.3,78.7,10.9,,,0,,2017-07-28T05:31:22,2017-07-28T21:00:22,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,29-07-17,16.6,14.2,15.5,16.6,14.2,15.5,14.2,92.24,6.22,,12.5,,,,55.4,41.1,206.5,1008.2,81.7,13.3,,,0,,2017-07-29T05:32:46,2017-07-29T20:58:54,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,30-07-17,18.5,14.4,15.9,18.5,14.4,15.9,13.5,86.41,8.45,,12.5,,,,46.4,37.2,244.5,1006.9,67.1,25.6,,,0,,2017-07-30T05:34:11,2017-07-30T20:57:23,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,31-07-17,18.5,14.5,16.3,18.5,14.5,16.3,13.3,82.63,2.7,,8.33,,,,,31.3,228.4,1011.9,49.3,19.8,,,0,,2017-07-31T05:35:37,2017-07-31T20:55:51,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
