name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
southampton,2018-05-24,14.5,11.1,13,14.5,11.1,13,11.2,89.42,6.67,,12.5,,,,,18.8,107.7,1019.8,76.9,7.7,,,0,,2018-05-24T05:04:51,2018-05-24T21:00:52,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-05-25,16.8,12.3,14.7,16.8,12.3,14.7,12.6,87.97,1.75,,4.17,,,0,,9.6,227,1018,62.2,8.4,,,0,,2018-05-25T05:03:46,2018-05-25T21:02:09,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-05-26,25.5,13,18.8,25.5,13,18.8,14.4,77.45,0.45,,8.33,,,,66.6,32,51.1,1017.2,52.8,10.1,,,0,,2018-05-26T05:02:42,2018-05-26T21:03:23,0.45,"Rain, Partially cloudy",Clearing in the afternoon with rain in the morning and afternoon.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-05-27,21.6,15.6,18.4,21.6,15.6,18.4,14.8,80.17,4.32,,8.33,,,,54.5,26.8,129.3,1015.3,36,16,,,0,,2018-05-27T05:01:42,2018-05-27T21:04:36,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-05-28,22.7,13.7,18.7,22.7,13.7,18.7,15.3,81.18,0,,0,,,,,15,172.7,1017.8,28.6,12.4,,,0,,2018-05-28T05:00:44,2018-05-28T21:05:48,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-05-29,18.9,14.9,16.5,18.9,14.9,16.5,14.3,87.1,12.49,,8.33,,,,48.2,22.9,32.3,1015.7,70.3,8.8,,,0,,2018-05-29T04:59:48,2018-05-29T21:06:57,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-05-30,16.9,13.6,15.2,16.9,13.6,15.2,14.1,93.29,7.51,,16.67,,,1,,16,72.6,1012.9,79.5,7,,,0,,2018-05-30T04:58:55,2018-05-30T21:08:05,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-05-31,19.8,14.4,16.8,19.8,14.4,16.8,15.3,91.45,7.27,,8.33,,,0,,10.8,123.1,1014.5,63.8,10.9,,,0,,2018-05-31T04:58:05,2018-05-31T21:09:11,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-06-01,18.1,13.2,15.3,18.1,13.2,15.3,14.3,94.07,2,,12.5,,,0,,14.9,193.5,1018,55.3,7.9,,,0,,2018-06-01T04:57:17,2018-06-01T21:10:15,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-06-02,20.4,13.6,16.8,20.4,13.6,16.8,13,79.44,0.2,,4.17,,,,,17.3,256.8,1019.1,41.3,22,,,0,,2018-06-02T04:56:33,2018-06-02T21:11:17,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-06-03,22.7,10.7,17.6,22.7,10.7,17.6,11.9,71.22,0,,0,,,,,14,155,1018.2,12.5,25.3,,,0,,2018-06-03T04:55:51,2018-06-03T21:12:17,0.61,Clear,Clear conditions throughout the day.,clear-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-06-04,19.7,14.6,17.2,19.7,14.6,17.2,13.4,78.61,0,,0,,,,,22.3,52,1015.6,62.4,18,,,0,,2018-06-04T04:55:11,2018-06-04T21:13:15,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-06-05,16.2,12.5,14,16.2,12.5,14,11,82.29,0,,0,,,,,22,61.6,1016.1,77,19.1,,,0,,2018-06-05T04:54:35,2018-06-05T21:14:11,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-06-06,20.5,9.4,15,20.5,7.2,14.8,9.6,71.57,0,,0,,,,,20.5,58.8,1015,27.5,16.4,,,0,,2018-06-06T04:54:02,2018-06-06T21:15:04,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-06-07,17.4,13.6,15.5,17.4,13.6,15.5,12.3,81.22,0.43,,4.17,,,,,14.3,75,1015.9,76.1,15.1,,,0,,2018-06-07T04:53:31,2018-06-07T21:15:55,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-06-08,19.4,14.2,16.4,19.4,14.2,16.4,13.1,81.27,0,,0,,,0,,13.6,90.3,1016.5,71.1,13.4,,,0,,2018-06-08T04:53:03,2018-06-08T21:16:44,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-06-09,18.4,12,15.7,18.4,12,15.7,12.6,81.78,0,,0,,,,,16.1,91.3,1015.5,54.3,12.7,,,0,,2018-06-09T04:52:39,2018-06-09T21:17:30,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-06-10,21.4,13.8,17.2,21.4,13.8,17.2,13.8,81.42,0,,0,,,,,15.9,61.8,1014.2,57,11.1,,,0,,2018-06-10T04:52:17,2018-06-10T21:18:14,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-06-11,23.9,14.1,18.9,23.9,14.1,18.9,11.1,64,0,,0,,,,,19.7,45.1,1013,38,19.6,,,0,,2018-06-11T04:51:58,2018-06-11T21:18:55,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-06-12,19.2,12.7,16,19.2,12.7,16.1,11,72.42,0,,0,,,,,19.5,85.6,1016.1,36.5,21.3,,,0,,2018-06-12T04:51:42,2018-06-12T21:19:34,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-06-13,19.8,8.8,14.7,19.8,8.4,14.7,10.3,76.1,0,,0,,,,,22.9,178.3,1018.7,38,17.7,,,0,,2018-06-13T04:51:29,2018-06-13T21:20:10,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-06-14,20.1,13.1,16,20.1,13.1,16,11.7,76.85,0.26,,4.17,,,,53.6,29.5,251.3,1013.1,49.7,17.4,,,0,,2018-06-14T04:51:19,2018-06-14T21:20:43,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-06-15,19.3,9.2,14.7,19.3,8.3,14.6,9.5,72.75,0,,0,,,,,19.4,279.1,1017,38.4,19.5,,,0,,2018-06-15T04:51:12,2018-06-15T21:21:13,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-06-16,16.8,12.3,14.5,16.8,12.3,14.5,10.8,78.84,0.2,,4.17,,,,51.8,28.8,237.4,1015.1,71.9,19.2,,,0,,2018-06-16T04:51:08,2018-06-16T21:21:41,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-06-17,16.1,12.7,14.4,16.1,12.7,14.4,11.6,83.9,1.1,,12.5,,,,48.2,27.5,235.5,1017,76.3,15.9,,,0,,2018-06-17T04:51:07,2018-06-17T21:22:06,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-06-18,20.5,14,16.7,20.5,14,16.7,13.3,81.76,0.2,,4.17,,,0,50,25.2,250.5,1020,67.9,18.3,,,0,,2018-06-18T04:51:09,2018-06-18T21:22:28,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-06-19,21,15.6,18,21,15.6,18,15.3,84.85,0.2,,4.17,,,0,48.2,21,246.2,1023.3,67.4,23.5,,,0,,2018-06-19T04:51:14,2018-06-19T21:22:47,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-06-20,20.2,14.4,16.7,20.2,14.4,16.7,14.6,87.5,0,,0,,,,,19.7,243.8,1021.3,59.3,20.2,,,0,,2018-06-20T04:51:22,2018-06-20T21:23:03,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-06-21,19.1,9.7,14.9,19.1,8.1,14.8,5.4,55.5,0,,0,,,,50,21.6,297,1025.8,20.4,28.2,,,0,,2018-06-21T04:51:33,2018-06-21T21:23:17,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-06-22,19.7,7.6,14.7,19.7,5.7,14.3,6.9,61,0,,0,,,,,14.4,259,1030.5,6.9,26.7,,,0,,2018-06-22T04:51:47,2018-06-22T21:23:27,0.36,Clear,Clear conditions throughout the day.,clear-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-06-23,22.4,9.7,16.9,22.4,9.1,16.9,8.5,60.38,0,,0,,,,,14.7,293.5,1028.5,28.8,19,,,0,,2018-06-23T04:52:03,2018-06-23T21:23:34,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-06-24,22,12.1,17.7,22,12.1,17.7,9,58.66,0,,0,,,,,11.3,153.2,1025.2,7.1,24.1,,,0,,2018-06-24T04:52:23,2018-06-24T21:23:39,0.44,Clear,Clear conditions throughout the day.,clear-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-06-25,24.9,10.5,18.5,24.9,10.5,18.5,10.4,61.99,0,,0,,,,,14.4,206.4,1026,2.1,23.1,,,0,,2018-06-25T04:52:45,2018-06-25T21:23:40,0.47,Clear,Clear conditions throughout the day.,clear-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-06-26,25.5,12.3,19.3,25.5,12.3,19.3,11.4,63.04,0,,0,,,,,16.4,106.7,1025.6,1.4,22.9,,,0,,2018-06-26T04:53:10,2018-06-26T21:23:38,0.49,Clear,Clear conditions throughout the day.,clear-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-06-27,24.9,11.3,18.7,24.9,11.3,18.7,10.5,61.14,0,,0,,,,,19.1,82.9,1024.6,1.2,22.9,,,0,,2018-06-27T04:53:38,2018-06-27T21:23:33,0.5,Clear,Clear conditions throughout the day.,clear-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-06-28,26.4,12.7,19.7,26.4,12.7,19.7,11.9,63.17,0,,0,,,,46.4,25.6,50.5,1023.3,9.6,21.8,,,0,,2018-06-28T04:54:08,2018-06-28T21:23:26,0.5,Clear,Clear conditions throughout the day.,clear-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-06-29,26.1,14.9,20.5,26.1,14.9,20.5,11.7,59.52,0,,0,,,,,23.4,53.5,1020.5,0.6,25.1,,,0,,2018-06-29T04:54:42,2018-06-29T21:23:15,0.51,Clear,Clear conditions throughout the day.,clear-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-06-30,26.7,12.3,19.7,26.7,12.3,19.7,11.7,62.76,0,,0,,,,,20.8,62.6,1015.3,7,22,,,0,,2018-06-30T04:55:17,2018-06-30T21:23:01,0.53,Clear,Clear conditions throughout the day.,clear-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-07-01,27.6,16,22.4,27.7,16,22.5,12.8,55.19,0,,0,,,,48.2,16.6,55.6,1012.3,32.1,24.5,,,0,,2018-07-01T04:55:56,2018-07-01T21:22:44,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-07-02,28.5,18.4,23.3,27.6,18.4,23.1,10.3,45.51,3.67,,4.17,,,,42.5,26.7,55.5,1014.2,29,27.7,,,0,,2018-07-02T04:56:36,2018-07-02T21:22:24,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-07-03,25.3,15.1,20.3,25.3,15.1,20.3,10,52.7,0,,0,,,,63,26.8,81.3,1016.1,15.1,28.9,,,0,,2018-07-03T04:57:20,2018-07-03T21:22:01,0.62,Clear,Clear conditions throughout the day.,clear-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-07-04,21.1,14.5,18,21.1,14.5,18,13.3,74.44,0,,0,,,,,14.9,136.3,1015.3,57.6,19.4,,,0,,2018-07-04T04:58:06,2018-07-04T21:21:35,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-07-05,25.1,14.2,20.1,25.1,14.2,20.1,14.3,72.39,0,,0,,,,,15,289.4,1015.9,23.8,14.6,,,0,,2018-07-05T04:58:54,2018-07-05T21:21:06,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-07-06,27,15,21.6,27,15,21.6,13.9,63.96,0,,0,,,,,14.9,293.7,1020.6,13.8,16.3,,,0,,2018-07-06T04:59:44,2018-07-06T21:20:35,0.76,Clear,Clear conditions throughout the day.,clear-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-07-07,27.9,15.3,22.3,27.7,15.3,22.3,13.8,61.34,0,,0,,,,,16.1,301.3,1023.7,1.7,20.9,,,0,,2018-07-07T05:00:37,2018-07-07T21:20:00,0.82,Clear,Clear conditions throughout the day.,clear-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-07-08,28.3,16,23,28,16,23,13.2,55.8,0,,0,,,,,16.8,265,1025.2,7.3,24.5,,,0,,2018-07-08T05:01:31,2018-07-08T21:19:22,0.87,Clear,Clear conditions throughout the day.,clear-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-07-09,26.3,15.1,21.8,26.3,15.1,21.8,13.5,61.02,0,,0,,,,,16.7,187.6,1025.1,22.3,22.7,,,0,,2018-07-09T05:02:28,2018-07-09T21:18:42,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-07-10,22.5,15.4,19,22.5,15.4,19,11.6,64.08,0,,0,,,,48.2,18.2,108.5,1023.5,20.9,25.4,,,0,,2018-07-10T05:03:27,2018-07-10T21:17:59,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-07-11,22.9,12.3,17.7,22.9,12.3,17.7,11.8,70.42,0,,0,,,,,13.2,171.1,1021.7,24,21.9,,,0,,2018-07-11T05:04:28,2018-07-11T21:17:13,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-07-12,22.5,12.3,17.6,22.5,12.3,17.6,13.2,76.63,16,,4.17,,,,,15.9,132.6,1021.4,32,13.7,,,0,,2018-07-12T05:05:31,2018-07-12T21:16:24,1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-07-13,22.8,13.7,17.9,22.8,13.7,17.9,14.4,80.79,9.98,,8.33,,,,,17.4,145.5,1021.9,42.4,9.8,,,0,,2018-07-13T05:06:35,2018-07-13T21:15:32,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-07-14,23.8,12.8,18.7,23.8,12.8,18.6,13.2,73.27,0.88,,8.33,,,,,15,168.4,1020.4,12.5,15,,,0,,2018-07-14T05:07:41,2018-07-14T21:14:38,0.01,Rain,Clear conditions throughout the day with rain.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-07-15,25.8,12.9,19.9,25.8,12.9,19.9,12.2,64.14,0,,0,,,,,15,293.7,1016.6,2.1,21.6,,,0,,2018-07-15T05:08:49,2018-07-15T21:13:41,0.04,Clear,Clear conditions throughout the day.,clear-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-07-16,25,14,19.9,25,14,19.9,12.3,63.14,0,,0,,,,,20.8,282.2,1014.2,32.8,21.9,,,0,,2018-07-16T05:09:59,2018-07-16T21:12:42,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-07-17,20.9,12.3,17.2,20.9,12.3,17.2,11.3,69.58,0,,0,,,,,21.1,257.1,1016.7,43.5,23.9,,,0,,2018-07-17T05:11:10,2018-07-17T21:11:40,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-07-18,21.9,12.9,17.8,21.9,12.9,17.8,12.3,72.18,0,,0,,,,,15.1,230.7,1018.6,51.6,21.9,,,0,,2018-07-18T05:12:23,2018-07-18T21:10:35,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-07-19,25,12.8,19.3,25,12.8,19.3,11.9,64.47,0,,0,,,,,12.8,285.1,1018.2,49.3,22.6,,,0,,2018-07-19T05:13:37,2018-07-19T21:09:28,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-07-20,23.3,15.9,19.3,23.3,15.9,19.3,13.4,69.27,0,,0,,,,,19.9,207,1014.4,65.6,20.2,,,0,,2018-07-20T05:14:53,2018-07-20T21:08:19,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-07-21,23.7,15,19.3,23.7,15,19.3,14.3,74.63,0.75,,8.33,,,,,15.9,195.3,1014.3,62,16,,,0,,2018-07-21T05:16:10,2018-07-21T21:07:07,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-07-22,26.4,15.7,21.1,26.4,15.7,21.1,14.7,68.93,0,,0,,,,,16.9,275.8,1016.2,43.6,23.3,,,0,,2018-07-22T05:17:28,2018-07-22T21:05:53,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-07-23,26,16.5,21.3,26,16.5,21.3,15.7,72.78,0,,0,,,,,18.4,246.2,1016.8,9.2,23.4,,,0,,2018-07-23T05:18:47,2018-07-23T21:04:37,0.42,Clear,Clear conditions throughout the day.,clear-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-07-24,26.4,14.9,20.7,26.4,14.9,20.7,14.6,70.85,0,,0,,,,,19.4,244.7,1015,9,22.4,,,0,,2018-07-24T05:20:07,2018-07-24T21:03:18,0.45,Clear,Clear conditions throughout the day.,clear-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-07-25,26.2,14.9,20.8,26.2,14.9,20.7,12.1,60.14,0,,0,,,,,15,299.9,1016.7,22.5,26,,,0,,2018-07-25T05:21:29,2018-07-25T21:01:57,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-07-26,27.6,15.5,21.5,27.9,15.5,21.5,13.9,63.18,0,,0,,,,46.4,22.1,198.5,1013.3,34.1,23.4,,,0,,2018-07-26T05:22:51,2018-07-26T21:00:34,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-07-27,24.9,16.6,20.2,24.9,16.6,20.2,15.4,75.15,3.87,,8.33,,,,,19.3,210.1,1010.1,53.6,20.5,,,0,,2018-07-27T05:24:14,2018-07-27T20:59:09,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-07-28,20.2,15,17.5,20.2,15,17.5,12.2,72.76,2.82,,12.5,,,,61.8,39.6,217.7,1006.9,50.8,20.3,,,0,,2018-07-28T05:25:39,2018-07-28T20:57:42,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-07-29,18.5,15.5,17,18.5,15.5,17,15.6,91.56,18.31,,16.67,,,,61.8,36,201.1,1005.6,72.3,9.7,,,0,,2018-07-29T05:27:04,2018-07-29T20:56:13,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-07-30,20.2,16.7,18.2,20.2,16.7,18.2,15.5,84.93,3.76,,12.5,,,0,48.2,27.2,216,1010.6,69.1,19.7,,,0,,2018-07-30T05:28:29,2018-07-30T20:54:42,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-07-31,21.5,14.7,17.9,21.5,14.7,17.9,12.8,73.66,1.01,,4.17,,,0,,22.6,232.3,1016.4,35.7,25.2,,,0,,2018-07-31T05:29:56,2018-07-31T20:53:09,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-08-01,22.1,11.8,17.3,22.1,11.8,17.3,11.8,72.28,0,,0,,,,,18.1,190.5,1021.4,23.4,22.6,,,0,,2018-08-01T05:31:23,2018-08-01T20:51:35,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-08-02,25.5,13.6,19.6,25.5,13.6,19.6,14.6,74.67,0,,0,,,,,14.4,241.5,1023.3,16.5,22.5,,,0,,2018-08-02T05:32:51,2018-08-02T20:49:58,0.64,Clear,Clear conditions throughout the day.,clear-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-08-03,27.3,15.6,21.8,27.9,15.6,21.9,16.4,73.28,0,,0,,,,,15.7,276.7,1022.4,14.3,21,,,0,,2018-08-03T05:34:19,2018-08-03T20:48:20,0.69,Clear,Clear conditions throughout the day.,clear-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-08-04,27.1,17.5,22.3,27.1,17.5,22.3,14.8,65.34,0,,0,,,,,16.6,234.3,1023.2,3.6,24.6,,,0,,2018-08-04T05:35:48,2018-08-04T20:46:40,0.74,Clear,Clear conditions throughout the day.,clear-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-08-05,25.4,14.6,20.7,25.4,14.6,20.7,13.4,64.72,0,,0,,,,,16.3,127.5,1022.8,3.3,25.8,,,0,,2018-08-05T05:37:18,2018-08-05T20:44:58,0.79,Clear,Clear conditions throughout the day.,clear-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-08-06,26.4,13.2,20.4,26.4,13.2,20.4,13.7,67.76,0,,0,,,,,12.8,239.3,1015.5,14.8,23.2,,,0,,2018-08-06T05:38:48,2018-08-06T20:43:15,0.85,Clear,Clear conditions throughout the day.,clear-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
